Company / Account,Lead ID,Annual Revenue,Vertical (New),MAU,연매출 구간,MAU 구간,2차 QC,티어 구분 (실시간 반영),Tier_클러스터링 기준,Tier (Vertical Quantile)
에이치엠엠,00QIg0000024jKY,"18,582,800,000,000",기타 | Others,"744,486",1조 이상,10만 이상,Pass,,,Tier 1
한국엔에스케이,00QIg0000024jkY,"405,052,000,000",제조 & 유통 | Manufacturing & Distribution,"744,486",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
현대엘엔지해운,00QIg0000024jky,"398,134,000,000",제조 & 유통 | Manufacturing & Distribution,"744,486",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
스포츠토토코리아,00QIg0000015Wu5,"322,100,000,000",기타 | Others,"738,374",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
서울올림픽기념국민체육진흥공단,00QIg0000024jLh,"8,070,170,000,000",기타 | Others,"730,269",1조 이상,10만 이상,Pass,,,Tier 1
한국경제매거진,00QIg0000025V7D,"16,461,357,000",제조 & 유통 | Manufacturing & Distribution,"715,964",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
일요신문사,00QIg0000025U4B,"17,334,697,000",기타 | Others,"686,169",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
분당서울대학교병원,00QTJ00000J0p61,"2,064,705,400,000",헬스케어 | Healthcare,"679,988",1조 이상,10만 이상,Pass,,,Tier 1
전국고속버스운송사업조합,00QTJ00000lBMjj,"987,500,000,000",렌탈 & 모빌리티 | Rental & Mobility,"678,519",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
떠나요,00QIg0000025Th9,"31,621,161,000",B2B & 솔루션 | B2B & Solutions,"667,984",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 3
슈퍼트레인,00QTJ00000lhlEH,"61,632,840,000",렌탈 & 모빌리티 | Rental & Mobility,"664,413",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
아톰상사,00QTJ00000lhlEh,"18,700,000,000",커머스 | Commerce,"664,413",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
구다이글로벌,00QIg0000025Zgq,"41,311,067,000",커머스 | Commerce,"662,852",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
스케쳐스코리아,00QIg0000024kAJ,"190,468,000,000",커머스 | Commerce,"648,183",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 1
신원종합개발,00QIg0000024kAj,"188,210,000,000",전문 산업군 | Professional Services,"648,183",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 3
멀버리코리아,00QIg0000025c1h,"17,623,716,000",커머스 | Commerce,"624,104",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
덴소코리아,00QIg0000024jWj,"980,850,000,000",제조 & 유통 | Manufacturing & Distribution,"614,143",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
원익IPS,00QIg0000024jWJ,"1,011,480,000,000",제조 & 유통 | Manufacturing & Distribution,"614,143",1조 이상,10만 이상,Pass,,,Tier 1
티아이오토모티브,00QIg0000024jwj,"265,647,000,000",제조 & 유통 | Manufacturing & Distribution,"614,143",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
조이시티,00QIg0000024kH7,"163,779,000,000",B2B & 솔루션 | B2B & Solutions,"603,225",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 1
유플러스콕,00QTJ00000kGjt7,"13,000,000,000,000",커머스 | Commerce,"595,064",1조 이상,10만 이상,Pass,,,Tier 1
빅히트뮤직,00QIg0000024jdr,"573,032,000,000",기타 | Others,"590,934",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
에스지유,00QIg0000024jdR,"586,043,000,000",제조 & 유통 | Manufacturing & Distribution,"590,934",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
엔씨백화점,00QTJ00000BPzEr,"1,393,200,000,000",제조 & 유통 | Manufacturing & Distribution,"590,325",1조 이상,10만 이상,Pass,,,Tier 1
스컬피그,00QTJ00000Gl0Eg,"15,000,000,000",커머스 | Commerce,"589,608",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
트렌드헌터,00QTJ00000AtxUl,"22,702,478,000",교육 | Education,"589,561",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 3
동은학원,00QIg0000024jSq,"1,415,880,000,000",교육 | Education,"581,446",1조 이상,10만 이상,Pass,,,Tier 1
조선대학교,00QIg0000024jsQ,"303,321,000,000",교육 | Education,"581,446",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
한샘서비스,00QIg0000024jsq,"298,594,000,000",전문 산업군 | Professional Services,"581,446",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 1
톰브라운,00QIg000002612e,"477,000,000,000",커머스 | Commerce,"575,550",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
서울문고,00Q2w00000gBrI8,"19,300,000,000",교육 | Education,"572,653",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 3
경남은행,00QIg0000024jQn,"1,917,010,000,000",전문 산업군 | Professional Services,"570,992",1조 이상,10만 이상,Pass,,,Tier 1
세화약품,00QIg0000024jqN,"323,738,000,000",헬스케어 | Healthcare,"570,992",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
자이씨앤에이,00QIg0000024jQN,"2,074,020,000,000",전문 산업군 | Professional Services,"570,992",1조 이상,10만 이상,Pass,,,Tier 1
케이엠앤아이,00QIg0000024jqn,"319,217,000,000",제조 & 유통 | Manufacturing & Distribution,"570,992",3000억 - 1조 미만,10만 이상,Pass,,,Tier 2
에티버스,00QIg0000024jXi,"872,285,000,000",B2B & 솔루션 | B2B & Solutions,"553,697",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
경기고속,00QIg0000024k3z,"219,666,000,000",렌탈 & 모빌리티 | Rental & Mobility,"553,697",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
서울보증보험,00QIg0000024jP3,"2,636,260,000,000",전문 산업군 | Professional Services,"539,638",1조 이상,10만 이상,Pass,,,Tier 1
한국예탁결제원,00QIg0000024jp3,"337,245,000,000",전문 산업군 | Professional Services,"539,638",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
한국기술대학교,00Q2w00000hzyMP,"127,471,050,000",교육 | Education,"532,200",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 1
하고,00Q2w00000hDppG,"350,000,000,000",커머스 | Commerce,"532,131",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
일상의친구,00Q2w00000hGh1S,"11,050,440,000",커머스 | Commerce,"525,490",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
대전지오팜,00QIg0000024jr9,"315,692,000,000",커머스 | Commerce,"521,333",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
에코플라스틱,00QIg0000024jR9,"1,821,520,000,000",제조 & 유통 | Manufacturing & Distribution,"521,333",1조 이상,10만 이상,Pass,,,Tier 1
한국요꼬가와전기,00QIg0000024kHJ,"162,858,000,000",제조 & 유통 | Manufacturing & Distribution,"518,467",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
토요타,00QTJ0000093sZm,"1,434,000,000,000",렌탈 & 모빌리티 | Rental & Mobility,"509,853",1조 이상,10만 이상,Pass,,,Tier 1
아드반코리아,00QIg0000024jp1,"337,792,000,000",제조 & 유통 | Manufacturing & Distribution,"508,975",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
오토위니,00QIg0000025c2E,"32,754,864,000",렌탈 & 모빌리티 | Rental & Mobility,"507,630",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
코멘토,00Q2w00000hGJSY,"10,200,000,000",기타 | Others,"507,298",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
퓨어스토리지코리아,00Q2w00000iYqZm,"1,000,000,000,000",B2B & 솔루션 | B2B & Solutions,"504,900",1조 이상,10만 이상,Pass,,,Tier 1
노보노디스크제약,00QIg0000024k47,"219,081,000,000",기타 | Others,"503,117",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 1
티파니앤코,00QTJ00000GWMSi,"377,900,000,000",커머스 | Commerce,"499,786",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
한국콘텐츠진흥원,00QIg0000026pn7,"544,714,110,000",기타 | Others,"497,367",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
패션포유,00QTJ00000mdXV8,"11,700,000,000",커머스 | Commerce,"493,911",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
교보생명,00Q2w00000hGMhq,"13,462,900,000,000",전문 산업군 | Professional Services,"483,293",1조 이상,10만 이상,Pass,,,Tier 1
에스파워,00QIg0000024jVJ,"1,091,420,000,000",제조 & 유통 | Manufacturing & Distribution,"475,852",1조 이상,10만 이상,Pass,,,Tier 1
하나생명보험,00QIg0000024jVj,"1,047,110,000,000",전문 산업군 | Professional Services,"475,852",1조 이상,10만 이상,Pass,,,Tier 1
한국플랜트서비스,00QIg0000024jvJ,"276,515,000,000",전문 산업군 | Professional Services,"475,852",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 3
빌라쥬드아난티피에프브이,00QIg0000024jvj,"273,802,000,000",전문 산업군 | Professional Services,"475,852",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 3
톰포드,00Q2w00000hFtg8,"20,687,330,000",커머스 | Commerce,"474,979",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
크레텍웰딩,00QIg0000024k7y,"200,970,000,000",커머스 | Commerce,"471,199",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 1
힘찬건설,00QIg0000024k7Y,"202,261,000,000",전문 산업군 | Professional Services,"471,199",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 3
브랜드리팩터링,00QTJ00000HwNgq,"52,000,000,000",커머스 | Commerce,"466,671",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
베이스에이치디,00QIg0000024jbH,"678,203,000,000",기타 | Others,"462,670",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
DRB동일,00QIg0000024jbh,"661,814,000,000",제조 & 유통 | Manufacturing & Distribution,"462,670",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
렉서스,00QTJ0000092pSf,"1,434,100,000,000",렌탈 & 모빌리티 | Rental & Mobility,"446,363",1조 이상,10만 이상,Pass,,,Tier 1
인튜이티브서지컬코리아,00QIg0000024kG4,"167,401,000,000",헬스케어 | Healthcare,"442,956",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
경기주택도시공사,00QIg0000024jWr,"962,899,000,000",기타 | Others,"434,286",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
스톤빌리지개발,00QIg0000024jwR,"268,394,000,000",전문 산업군 | Professional Services,"434,286",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 3
디케이씨,00QIg0000024jWR,"1,000,390,000,000",전문 산업군 | Professional Services,"434,286",1조 이상,10만 이상,Pass,,,Tier 1
진양특수강,00QIg0000024jwr,"264,850,000,000",제조 & 유통 | Manufacturing & Distribution,"434,286",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
테일러메이드,00Q2w00000cAVuN,"164,000,000,000",커머스 | Commerce,"433,813",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 1
오티스엘리베이터,00QIg0000024jX0,"947,453,000,000",제조 & 유통 | Manufacturing & Distribution,"431,728",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
한국오가논,00QIg0000024jx0,"263,564,000,000",기타 | Others,"431,728",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 1
프리텔레콤,00QIg0000025YuI,"45,661,853,000",기타 | Others,"427,366",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
타사키코리아,00QIg0000025UFn,"17,219,767,000",커머스 | Commerce,"413,089",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
씨엔모터스,00QIg0000025Xof,"52,535,413,000",제조 & 유통 | Manufacturing & Distribution,"406,129",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
태진컴,00QTJ00000lhlJ4,"11,438,587,000",제조 & 유통 | Manufacturing & Distribution,"396,958",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
파나소닉디바이스세일즈코리아,00QIg0000024jaK,"717,993,000,000",제조 & 유통 | Manufacturing & Distribution,"393,127",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
SFA반도체,00QIg0000024jak,"699,412,000,000",제조 & 유통 | Manufacturing & Distribution,"393,127",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
카시나,00QIg0000025VSa,"27,868,065,000",커머스 | Commerce,"392,888",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
순천향대학교 부속 서울병원,00QIg0000015tRv,"1,200,000,000,000",헬스케어 | Healthcare,"383,840",1조 이상,10만 이상,Pass,,,Tier 1
동원그룹,00QIg0000016rFb,"8,866,000,000,000",커머스 | Commerce,"382,963",1조 이상,10만 이상,Pass,,,Tier 1
삼일제약,00Q2w00000iYqZz,"219,800,000,000",제조 & 유통 | Manufacturing & Distribution,"380,881",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
엔에이치엔클라우드,00QIg0000024xu5,"117,212,471,000",B2B & 솔루션 | B2B & Solutions,"375,636",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 1
진과함께,00QTJ00000lhlIY,"14,809,040,000",기타 | Others,"371,566",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
대신정기화물자동차,00QIg0000025YZS,"47,855,703,000",제조 & 유통 | Manufacturing & Distribution,"362,833",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
장영,00QIg0000024jtX,"291,850,000,000",렌탈 & 모빌리티 | Rental & Mobility,"362,619",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 1
코미코,00QIg0000024jtx,"288,376,000,000",제조 & 유통 | Manufacturing & Distribution,"362,619",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
한국이네오스스티롤루션,00QIg0000024jTx,"1,259,850,000,000",제조 & 유통 | Manufacturing & Distribution,"362,619",1조 이상,10만 이상,Pass,,,Tier 1
보석같은사람들,00QIg0000025dEF,"12,048,700,000",커머스 | Commerce,"358,478",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
투에스에이치스포츠,00QTJ00000lhlJB,"26,800,000,000",제조 & 유통 | Manufacturing & Distribution,"358,377",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
필라테크,00QTJ00000lhlJb,"43,800,000,000",B2B & 솔루션 | B2B & Solutions,"358,377",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 3
울타리USA,00QTJ00000GpRwD,"48,000,000,000",커머스 | Commerce,"357,245",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
씨티닷츠,00QIg0000025WI7,"26,482,249,000",커머스 | Commerce,"355,706",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
한국갤럽조사연구소,00Q2w00000hGUqw,"43,733,990,000",전문 산업군 | Professional Services,"349,986",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 3
박스터,00QIg0000024jyD,"256,040,000,000",헬스케어 | Healthcare,"348,594",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 1
알비디케이홈즈,00QIg0000024jyd,"253,046,000,000",전문 산업군 | Professional Services,"348,594",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 3
한국특강,00QIg0000024jYd,"795,940,000,000",제조 & 유통 | Manufacturing & Distribution,"348,594",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
세나테크놀로지,00QIg0000024kFg,"168,370,000,000",제조 & 유통 | Manufacturing & Distribution,"346,926",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
창화철강,00QIg0000024kFG,"169,973,000,000",제조 & 유통 | Manufacturing & Distribution,"346,926",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
웰컴저축은행,00QIg0000015VzB,"609,931,950,000",전문 산업군 | Professional Services,"340,754",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
전북은행,00QIg0000024jVn,"1,043,240,000,000",전문 산업군 | Professional Services,"339,550",1조 이상,10만 이상,Pass,,,Tier 1
피피지코리아,00QIg0000024jvN,"275,831,000,000",제조 & 유통 | Manufacturing & Distribution,"339,550",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
한미사이언스,00QIg0000024jVN,"1,085,570,000,000",제조 & 유통 | Manufacturing & Distribution,"339,550",1조 이상,10만 이상,Pass,,,Tier 1
lg트윈스,00QTJ00000IaMrd,"159,500,000,000",커머스 | Commerce,"338,924",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 1
디케이에스에이치코리아,00QTJ000008sK8P,"131,797,620,000",커머스 | Commerce,"338,525",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 1
부산신항만,00QIg0000024jtj,"290,400,000,000",제조 & 유통 | Manufacturing & Distribution,"338,104",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
세방,00QIg0000024jTj,"1,290,350,000,000",제조 & 유통 | Manufacturing & Distribution,"338,104",1조 이상,10만 이상,Pass,,,Tier 1
울산알루미늄,00QIg0000024jTJ,"1,338,000,000,000",제조 & 유통 | Manufacturing & Distribution,"338,104",1조 이상,10만 이상,Pass,,,Tier 1
와이지엔터테인먼트,00QIg0000024jlE,"391,175,000,000",기타 | Others,"337,377",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
한국서부발전,00QIg0000024jLe,"8,177,380,000,000",제조 & 유통 | Manufacturing & Distribution,"337,377",1조 이상,10만 이상,Pass,,,Tier 1
한화손해보험,00QIg0000024jLE,"10,172,700,000,000",전문 산업군 | Professional Services,"337,377",1조 이상,10만 이상,Pass,,,Tier 1
핀크,00Q2w00000hEhlR,"19,166,790,000",기타 | Others,"335,336",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
에스케이하이스텍,00QIg0000024jj3,"429,314,000,000",전문 산업군 | Professional Services,"334,866",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
베니또,00Q2w00000hEVA9,"43,100,000,000",커머스 | Commerce,"330,646",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
한국에이버리데니슨,00QIg0000024kH4,"163,854,000,000",제조 & 유통 | Manufacturing & Distribution,"329,265",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
동국홀딩스,00QIg0000024jLZ,"8,511,130,000,000",기타 | Others,"325,674",1조 이상,10만 이상,Pass,,,Tier 1
동은단조,00QIg0000024jlZ,"387,701,000,000",제조 & 유통 | Manufacturing & Distribution,"325,674",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
테크로스워터앤에너지,00QIg0000024jlz,"382,111,000,000",전문 산업군 | Professional Services,"325,674",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
SGC이테크건설,00QIg0000024jS9,"1,523,330,000,000",전문 산업군 | Professional Services,"319,770",1조 이상,10만 이상,Pass,,,Tier 1
알파라발한국홀딩,00QIg0000024kAF,"190,623,000,000",기타 | Others,"317,618",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
JW생명과학,00QIg0000024kAf,"188,931,000,000",전문 산업군 | Professional Services,"317,618",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 3
리어코리아,00QIg0000024jlM,"389,395,000,000",전문 산업군 | Professional Services,"317,395",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
부릉,00QIg0000024jlm,"384,843,000,000",전문 산업군 | Professional Services,"317,395",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
한국학술정보,00QIg0000025aA1,"39,080,497,000",커머스 | Commerce,"315,335",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 2
블루엘리펀트,00QTJ00000Cxt3C,"80,000,000,000",커머스 | Commerce,"312,847",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 1
써브웨이,00QIg000002WZ1W,"410,100,000,000",기타 | Others,"310,092",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
NIA,00Q2w00000hzwIP,"559,927,840,000",기타 | Others,"303,182",3000억 - 1조 미만,10만 이상,Pass,,,Tier 1
케이씨씨,00QTJ00000GK6rO,"6,658,800,000,000",커머스 | Commerce,"300,456",1조 이상,10만 이상,Pass,,,Tier 1
백중앙의료원,00QTJ00000JDgCz,"1,350,000,000,000",헬스케어 | Healthcare,"296,478",1조 이상,10만 이상,Pass,,,Tier 1
컬리넥스트마일,00QIg0000024kMY,"138,215,000,000",제조 & 유통 | Manufacturing & Distribution,"295,015",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
그리니건설,00QIg0000024kMy,"137,229,000,000",전문 산업군 | Professional Services,"295,015",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 3
루이스폴센,00QIg0000026W6N,"152,900,000,000",커머스 | Commerce,"293,589",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 1
현대모비스,00QIg0000024LoR,"38,048,800,000,000",제조 & 유통 | Manufacturing & Distribution,"288,787",1조 이상,10만 이상,Pass,,,Tier 1
아이피케이,00QIg0000024kEE,"174,318,000,000",제조 & 유통 | Manufacturing & Distribution,"288,468",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
대경피에프브이,00QIg0000024kJM,"155,862,000,000",기타 | Others,"285,321",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
미래컴퍼니,00QIg0000024kJm,"154,857,000,000",제조 & 유통 | Manufacturing & Distribution,"285,321",1000억 - 3000억 미만  ,10만 이상,Pass,,,Tier 2
스냅스,00Q2w00000Z0WvJ,"40,114,110,000",기타 | Others,"284,434",100억 - 1000억 미만 ,10만 이상,Pass,,,Tier 4
